numforgame,rowforgame,rowforextra,inning,away,home,rem_type,base1,base2,base3,id,Player,direction,result,out,follow.up,special,log
2,54,1,5上,兄弟(1),(0)統一,15,張正偉,王勝偉,NA,第二棒,張志豪,內,接殺,二出局,1,,6.第二棒張志豪:內野飛球，SS接殺出局，三出局
2,55,1,5上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,56,1,5下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,5下
2,57,1,5下,兄弟(2),(0)統一,1,NA,NA,NA,第八棒,高志綱,,三振,零出局,0,,1.第八棒高志綱:三振，一出局
2,58,1,5下,兄弟(2),(0)統一,2,NA,NA,NA,第九棒,王寶篁,,三振,一出局,0,,2.第九棒王寶篁:三振，二出局
2,59,1,5下,兄弟(2),(0)統一,3,NA,NA,NA,第一棒,劉芙豪,中,接殺,二出局,0,,3.第一棒劉芙豪:外野飛球，CF接殺，三出局
2,60,1,5下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,61,1,6上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,6上
2,62,1,6上,兄弟(2),(0)統一,1,NA,NA,NA,第三棒,羅培茲,右,接殺,零出局,0,,1.第三棒羅培茲:外野飛球，遭到RF接殺，一出局
2,63,1,6上,兄弟(2),(0)統一,2,NA,NA,NA,第四棒,彭政閔,右,接殺,一出局,0,,2.第四棒彭政閔:外野飛球，遭到RF接殺，二出局
2,64,1,6上,兄弟(2),(0)統一,3,NA,NA,NA,第五棒,周思齊,內,封殺,二出局,0,,3.第五棒周思齊:內野滾地球，1B接到自踩一壘壘包，三出局
2,65,1,6上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,66,1,6下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,6下
2,67,1,6下,兄弟(2),(0)統一,1,NA,NA,NA,第二棒,郭俊佑,,三振,零出局,0,,1.第二棒郭俊佑:三振，一出局
2,68,1,6下,兄弟(2),(0)統一,2,NA,NA,NA,第三棒,潘武雄,中,接殺,一出局,0,,2.第三棒潘武雄:外野飛球，遭到CF接殺，二出局
2,69,1,6下,兄弟(2),(0)統一,3,NA,NA,NA,第四棒,鄧志偉,右,一壘安打,二出局,0,,3.第四棒鄧志偉:右邊方向一壘安打
2,70,1,6下,兄弟(2),(0)統一,6,鄧志偉,NA,NA,第五棒,陳鏞基,右,接殺,二出局,0,,4.第五棒陳鏞基:外野飛球，遭到RF接殺，三出局
2,71,1,6下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,72,1,7上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,7上
2,73,1,7上,兄弟(2),(0)統一,1,NA,NA,NA,第六棒,林威助,右,一壘安打,零出局,0,,1.第六棒林威助:右邊方向一壘安打
2,74,1,7上,兄弟(2),(0)統一,4,林威助,NA,NA,第七棒,陳智弘,內,,零出局,0,,2.第七棒陳智弘:內野滾地球，C接到傳給補位一壘的2B，一出局
2,75,1,7上,兄弟(2),(0)統一,5,林威助,NA,NA,第八棒,陳江和,右,接殺,一出局,0,,3.第八棒陳江和:外野飛球，遭到RF接殺，二出局
2,76,1,7上,兄弟(2),(0)統一,6,林威助,NA,NA,第九棒,王勝偉,內,接殺,二出局,0,,4.第九棒王勝偉:內野飛球，2B接殺，三出局
2,77,1,7上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,78,1,7下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,7下
2,79,1,7下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟更換投手:王梓安
2,80,1,7下,兄弟(2),(0)統一,1,NA,NA,NA,第六棒,高國慶,,三振,零出局,0,,1.第六棒高國慶:三振，一出局
2,81,1,7下,兄弟(2),(0)統一,2,NA,NA,NA,第七棒,黃恩賜,中,一壘安打,一出局,0,,2.第七棒黃恩賜:中外野一壘安打
2,82,1,7下,兄弟(2),(0)統一,5,黃恩賜,NA,NA,第八棒,高志綱,右,一壘安打,一出局,0,,3.第八棒高志綱:左邊方向穿越一壘安打
2,83,1,7下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟再度換投:黃欽智
2,84,1,7下,兄弟(2),(0)統一,14,高志綱,黃恩賜,NA,第九棒,,,三振,一出局,0,,4.第九棒統一啟用代打郭岱琦:三振，二出局
2,85,1,7下,兄弟(2),(0)統一,15,高志綱,黃恩賜,NA,第一棒,劉芙豪,,三振,二出局,0,,5.第一棒劉芙豪:三振，三出局
2,86,1,7下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,87,1,8上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,8上
2,88,1,8上,兄弟(2),(0)統一,1,NA,NA,NA,第一棒,張正偉,左,一壘安打,零出局,0,,1.第一棒張正偉:左外野一壘安打
2,89,1,8上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,統一更換投手:邱子愷
2,90,1,8上,兄弟(2),(0)統一,4,張正偉,NA,NA,第二棒,張志豪,內,封殺,零出局,0,,2.第二棒張志豪:內野滾地球，SS接到傳向一壘，一出局
2,91,1,8上,兄弟(2),(0)統一,5,張正偉,NA,NA,第三棒,羅培茲,中,一壘安打,一出局,0,,3.第三棒羅培茲:中外野一壘安打，跑者分佔一、二壘
2,92,1,8上,兄弟(2),(0)統一,14,羅培茲,張正偉,NA,第四棒,彭政閔,左,接殺,一出局,0,,4.第四棒彭政閔:外野飛球，遭到LF接殺，二出局
2,93,1,8上,兄弟(2),(0)統一,15,羅培茲,張正偉,NA,第五棒,周思齊,內,封殺,二出局,0,,5.第五棒周思齊:內野滾地球，1B接到傳給補位的投手，三出局
2,94,1,8上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,95,1,8下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,8下
2,96,1,8下,兄弟(2),(0)統一,1,NA,NA,NA,第二棒,郭俊佑,,三振,零出局,0,,1.第二棒郭俊佑:三振，一出局
2,97,1,8下,兄弟(2),(0)統一,2,NA,NA,NA,第三棒,潘武雄,,三振,一出局,0,,2.第三棒潘武雄:沒有出棒遭到三振，二出局
2,98,1,8下,兄弟(2),(0)統一,3,NA,NA,NA,第四棒,鄧志偉,中,一壘安打,二出局,0,,3.第四棒鄧志偉:中外野一壘安打
2,99,1,8下,兄弟(2),(0)統一,6,鄧志偉,NA,NA,,,,,二出局,0,,兄弟更換投手:謝榮豪
2,100,1,8下,兄弟(2),(0)統一,6,鄧志偉,NA,NA,第五棒,陳鏞基,左,接殺,二出局,0,,4.第五棒陳鏞基:外野飛球，遭到LF接殺，三出局
2,101,1,8下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,102,1,9上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,9上
2,103,1,9上,兄弟(2),(0)統一,1,NA,NA,NA,第六棒,林威助,內,封殺,零出局,0,,1.第六棒林威助:內野滾地球，2B接到傳向一壘，一出局
2,104,1,9上,兄弟(2),(0)統一,2,NA,NA,NA,第七棒,陳智弘,右,一壘安打,一出局,0,,2.第七棒陳智弘:右外野一壘安打
2,105,1,9上,兄弟(2),(0)統一,5,陳智弘,NA,NA,第八棒,陳江和,左,接殺,一出局,0,,3.第八棒陳江和:外野飛球，遭到LF接殺，二出局
2,106,1,9上,兄弟(2),(0)統一,6,陳智弘,NA,NA,第九棒,王勝偉,中,接殺,二出局,0,,4.第九棒王勝偉:外野飛球，遭到CF接殺，三出局
2,107,1,9上,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,兄弟(2):(0)統一
2,108,1,9下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,9下
2,109,1,9下,兄弟(2),(0)統一,1,NA,NA,NA,第六棒,高國慶,內,封殺,零出局,0,,1.第六棒高國慶:內野滾地球，SS接到傳向一壘，一出局
2,110,1,9下,兄弟(2),(0)統一,2,NA,NA,NA,第七棒,黃恩賜,中,一壘安打,一出局,0,,2.第七棒黃恩賜:中間方向穿越一壘安打
2,111,1,9下,兄弟(2),(0)統一,5,黃恩賜,NA,NA,第八棒,高志綱,內,雙殺,一出局,0,,3.第八棒高志綱:內野滾地球，SS接到先傳給2B再傳向一壘，形成雙殺
2,112,1,9下,兄弟(2),(0)統一,,NA,NA,NA,,,,,NA,,,比賽結束，兄弟(2):(0)統一
3,1,1,1上,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,1上
3,2,1,1上,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,義大先發投手　偉克
3,3,1,1上,桃猿(0),(0)義大,1,NA,NA,NA,第一棒,詹智堯,,接殺,零出局,4,,1.第一棒CF詹智堯:三壘上方飛球遭接殺，一出局
3,4,1,1上,桃猿(0),(0)義大,2,NA,NA,NA,第二棒,林智平,右,接殺,一出局,4,,2.第二棒3B林智平:右外野高飛球遭接殺，二出局
3,5,1,1上,桃猿(0),(0)義大,3,NA,NA,NA,第三棒,林智勝,中,一壘安打,二出局,4,,3.第三棒1B林智勝:中外野一壘安打，一壘有人
3,6,1,1上,桃猿(0),(0)義大,6,NA,NA,NA,第四棒,林泓育,右,接殺,二出局,4,warning,4.第四棒DH林泓育:(林智勝盜二壘成功)右外野飛球遭接殺，三出局
3,7,1,1上,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,5.桃猿(0):(0)義大
3,8,1,1下,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,1下
3,9,1,1下,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,桃猿先發投手正田樹
3,10,1,1下,桃猿(0),(0)義大,1,NA,NA,NA,第一棒,胡金龍,內,刺殺,零出局,3,,1.第一棒CF胡金龍:二壘方向滾地球遭刺殺，一出局
3,11,1,1下,桃猿(0),(0)義大,2,NA,NA,NA,第二棒,鄭達鴻,右,平飛安打,一出局,3,,2.第二棒LF鄭達鴻:右外野平飛安打，一壘有人
3,12,1,1下,桃猿(0),(0)義大,5,鄭達鴻,NA,NA,第三棒,李那瑞,中,刺殺中外野安打,一出局,3,warning,3.第三棒1B李那瑞:中外野安打，一壘跑者在本壘前遭刺殺，二出局，二壘有人
3,13,1,1下,桃猿(0),(0)義大,15,NA,李那瑞,NA,第四棒,林益全,右,接殺,二出局,3,,4.第四棒DH林益全:右外野飛球遭接殺，三出局
3,14,1,1下,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,5.桃猿(0):(0)義大
3,15,1,2上,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,2上
3,16,1,2上,桃猿(0),(0)義大,1,NA,NA,NA,第五棒,陳冠任,內,刺殺,零出局,0,,1.第五棒LF陳冠任:二壘方向滾地球遭刺殺，一出局
3,17,1,2上,桃猿(0),(0)義大,2,NA,NA,NA,第六棒,鍾承佑,,三振,一出局,0,,2.第六棒RF鍾承佑:三振，二出局
3,18,1,2上,桃猿(0),(0)義大,3,NA,NA,NA,第七棒,郭嚴文,左,接殺,二出局,0,,3.第七棒SS郭嚴文:左外野飛球遭接殺，三出局
3,19,1,2上,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,4.桃猿(0):(0)義大
3,20,1,2下,桃猿(0),(0)義大,,NA,NA,NA,,,,,NA,,,2下
3,21,1,2下,桃猿(0),(0)義大,1,NA,NA,NA,第五棒,鄭兆行,,失誤,零出局,1,warning,1.第五棒3B鄭兆行:SS傳球失誤，一壘有人
3,22,1,2下,桃猿(0),(0)義大,1,鄭兆行,NA,NA,第六棒,張建銘,左,一壘安打,零出局,1,,2.第六棒RF張建銘:左外野一壘安打，一、二壘有人
3,23,1,2下,桃猿(0),(0)義大,4,張建銘,鄭兆行,NA,第七棒,陳凱倫,,觸擊,零出局,1,,3.第七棒2B陳凱倫:觸擊成功，跑者推進至二、三壘，一出局
3,24,1,2下,桃猿(0),(0)義大,5,NA,張建銘,鄭兆行,第八棒,林琨笙,,三振,一出局,1,,4.第八棒C林琨笙:三振，二出局
3,25,1,2下,桃猿(0),(0)義大,6,NA,張建銘,鄭兆行,第九棒,林威廷,,保送投手暴投,二出局,1,warning,5.第九棒SS林威廷:(投手暴投，三壘跑者回本壘得分，三壘有人)四壞球保送，一、三壘有人
3,26,1,2下,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,6.桃猿(0):(1)義大
3,27,1,2下,桃猿(0),(1)義大,15,林威廷,NA,張建銘,第一棒,胡金龍,,三振,二出局,0,,7.第一棒CF胡金龍:三振，三出局
3,28,1,2下,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,8.桃猿(0):(1)義大
3,29,1,3上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,3上
3,30,1,3上,桃猿(0),(1)義大,1,NA,NA,NA,第八棒,郭修延,,接殺,零出局,0,,1.第八棒2B郭修延:本壘上空飛球遭接殺，一出局
3,31,1,3上,桃猿(0),(1)義大,2,NA,NA,NA,第九棒,黃浩然,內,內野安打,一出局,0,,2.第九棒C黃浩然:投手丘前的滾地球形成內野安打，一壘有人
3,32,1,3上,桃猿(0),(1)義大,5,黃浩然,NA,NA,第一棒,詹智堯,右,一壘安打,一出局,0,,3.第一棒CF詹智堯:右外野一壘安打，一、三壘有人
3,33,1,3上,桃猿(0),(1)義大,17,詹智堯,NA,黃浩然,第二棒,林智平,,刺殺,一出局,0,warning,4.第二棒3B林智平:三壘前滾地球，三壘跑者在本壘前遭刺殺，打者上一壘，一、二壘有人
3,34,1,3上,桃猿(0),(1)義大,17,林智平,詹智堯,NA,第三棒,林智勝,中,接殺,二出局,0,,5.第三棒1B林智勝:中外野飛球遭接殺，三出局
3,35,1,3上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,6.桃猿(0):(1)義大
3,36,1,3下,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,3下
3,37,1,3下,桃猿(0),(1)義大,1,NA,NA,NA,第二棒,鄭達鴻,,接殺,零出局,0,,1.第二棒LF鄭達鴻:三壘飛球遭接殺，一出局
3,38,1,3下,桃猿(0),(1)義大,2,NA,NA,NA,第三棒,李那瑞,左,一壘安打,一出局,0,,2.第三棒1B李那瑞:左外野一壘安打，一壘有人
3,39,1,3下,桃猿(0),(1)義大,5,李那瑞,NA,NA,第四棒,林益全,內,刺殺,一出局,0,,3.第四棒DH林益全:三壘滾地球遭刺殺，二出局
3,40,1,3下,桃猿(0),(1)義大,6,李那瑞,NA,NA,第五棒,鄭兆行,內,封殺,二出局,0,warning,4.第五棒3B鄭兆行:二壘方向滾地球封殺往二壘跑者，三出局桃猿(0):(1)義大
3,41,1,4上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,4上
3,42,1,4上,桃猿(0),(1)義大,1,NA,NA,NA,第四棒,林泓育,內,刺殺,零出局,0,,1.第四棒DH林泓育:二壘方向滾地球遭刺殺，一出局
3,43,1,4上,桃猿(0),(1)義大,2,NA,NA,NA,第五棒,陳冠任,,刺殺,一出局,0,,2.第五棒LF陳冠任:一壘方方向滾地球遭刺殺，二出局
3,44,1,4上,桃猿(0),(1)義大,3,NA,NA,NA,第六棒,鍾承佑,,失誤,二出局,0,warning,3.第六棒RF鍾承佑:(3)B失誤，一壘有人
3,45,1,4上,桃猿(0),(1)義大,3,鍾承佑,NA,NA,第七棒,郭嚴文,,三振,二出局,0,,4.第七棒SS郭嚴文:三振，三出局桃猿(0):(1)義大
3,46,1,4下,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,4下
3,47,1,4下,桃猿(0),(1)義大,1,NA,NA,NA,第六棒,張建銘,,刺殺,零出局,0,,1.第六棒RF張建銘:投手方向滾地球遭刺殺，一出局
3,48,1,4下,桃猿(0),(1)義大,2,NA,NA,NA,第七棒,陳凱倫,,保送,一出局,0,,2.第七棒2B陳凱倫:四壞球保送，一壘有人
3,49,1,4下,桃猿(0),(1)義大,5,陳凱倫,NA,NA,第八棒,林琨笙,,雙殺,二出局,0,,3.第八棒C林琨笙:雙殺打，三出局桃猿(0):(1)義大
3,50,1,5上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,5上
3,51,1,5上,桃猿(0),(1)義大,1,NA,NA,NA,第九棒,黃浩然,,三振,零出局,0,,1.第九棒C黃浩然:三振，一出局
3,52,1,5上,桃猿(0),(1)義大,2,NA,NA,NA,第一棒,詹智堯,內,刺殺,一出局,0,,2.第一棒CF詹智堯:二壘方向滾地球遭刺殺，二出局
3,53,1,5上,桃猿(0),(1)義大,3,NA,NA,NA,第二棒,林智平,中,一壘安打盜壘,二出局,0,warning,3.第二棒3B林智平:中外野一壘安打，一壘有人林智平盜壘成功，二壘有人
3,54,1,5上,桃猿(0),(1)義大,6,NA,林智平,NA,第三棒,林智勝,,保送,二出局,0,,4.第三棒1B林智勝:四壞球保送，一二壘有人
3,55,1,5上,桃猿(0),(1)義大,15,林智勝,林智平,NA,第四棒,林泓育,,三振,二出局,0,,5.第四棒DH林泓育:三振，三出局
3,56,1,5下,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,5下
3,57,1,5下,桃猿(0),(1)義大,1,NA,NA,NA,第九棒,林威廷,,三振,零出局,0,,1.第九棒SS林威廷:三振，一出局
3,58,1,5下,桃猿(0),(1)義大,2,NA,NA,NA,第一棒,胡金龍,左,刺殺,一出局,0,,2.第一棒CF胡金龍:游擊方向滾地球遭刺殺，二出局
3,59,1,5下,桃猿(0),(1)義大,3,NA,NA,NA,第二棒,鄭達鴻,,三振,二出局,0,,3.第二棒LF鄭達鴻:三振，三出局
3,60,1,6上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,6上
3,61,1,6上,桃猿(0),(1)義大,1,NA,NA,NA,第五棒,陳冠任,左,接殺,零出局,0,,1.第五棒LF陳冠任:左外野高飛球遭接殺，一出局
3,62,1,6上,桃猿(0),(1)義大,2,NA,NA,NA,第六棒,鍾承佑,內,內野安打,一出局,0,,2.第六棒RF鍾承佑:二壘方向內野安打，一壘有人
3,63,1,6上,桃猿(0),(1)義大,5,鍾承佑,NA,NA,第七棒,郭嚴文,內,刺殺,一出局,0,,3.第七棒SS郭嚴文:二壘方向滾地球遭刺殺，二出局
3,64,1,6上,桃猿(0),(1)義大,6,鍾承佑,NA,NA,第八棒,郭修延,,刺殺,二出局,0,,4.第八棒2B郭修延:C前滾地球遭刺殺，三出局
3,65,1,6下,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,6下
3,66,1,6下,桃猿(0),(1)義大,1,NA,NA,NA,第三棒,李那瑞,內,刺殺,零出局,0,,1.第三棒1B李那瑞:二壘方向滾地球遭刺殺，一出局
3,67,1,6下,桃猿(0),(1)義大,2,NA,NA,NA,第四棒,林益全,內,失誤,一出局,0,warning,2.第四棒DH林益全:一壘方向滾地球，投手補位失誤，一壘有人
3,68,1,6下,桃猿(0),(1)義大,2,林益全,NA,NA,第五棒,鄭兆行,左,接殺,一出局,0,,3.第五棒3B鄭兆行:游擊上方飛球遭接殺，二出局
3,69,1,6下,桃猿(0),(1)義大,3,NA,NA,NA,第六棒,張建銘,,三振,二出局,0,,4.第六棒RF張建銘:三振，三出局
3,70,1,7上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,7上
3,71,1,7上,桃猿(0),(1)義大,,NA,NA,NA,,,,,NA,,,義大更換投手林正豐
3,72,1,7上,桃猿(0),(1)義大,1,NA,NA,NA,第九棒,黃浩然,內,刺殺,零出局,2,,1.第九棒C黃浩然:一壘滾地球遭刺殺，一出局
3,73,1,7上,桃猿(1),(1)義大,2,NA,NA,NA,第一棒,詹智堯,右,全壘打,一出局,1,warning,2.第一棒CF詹智堯:右外野陽春全壘打，帶有1分打點桃猿(1):(1)義大
3,74,1,7上,桃猿(1),(1)義大,2,NA,NA,NA,第二棒,林智平,,保送,一出局,1,,3.第二棒3B林智平:四壞球保送，一壘有人
3,75,1,7上,桃猿(1),(1)義大,5,林智平,NA,NA,第三棒,林智勝,中,一壘安打,一出局,1,,4.第三棒1B林智勝:中外野一壘安打，一三壘有人
3,76,1,7上,桃猿(2),(1)義大,14,林智勝,NA,林智平,第四棒,林泓育,左,一壘安打,一出局,0,warning,5.第四棒DH林泓育:左外野一壘安打，帶有1分打點，一二壘有人桃猿(2):(1)義大義大更換投手賴鴻誠
3,77,1,7上,桃猿(2),(1)義大,14,林泓育,林智勝,NA,第五棒,陳冠任,,保送,一出局,0,warning,6.第五棒LF陳冠任:觸身球保送，滿壘義大更換投手林彥峰一壘跑者更換代跑余德龍
3,78,1,7上,桃猿(2),(1)義大,23,陳冠任,林泓育,林智勝,第六棒,鍾承佑,左,雙殺,二出局,0,,7.第六棒RF鍾承佑:游擊方向雙殺打，三出局
3,79,1,7下,桃猿(2),(1)義大,,NA,NA,NA,,,,,NA,,,7下
3,80,1,7下,桃猿(2),(1)義大,,NA,NA,NA,,,,,NA,,,桃猿更換LF余德龍
3,81,1,7下,桃猿(2),(1)義大,1,NA,NA,NA,第七棒,陳凱倫,內,內野安打,零出局,2,,1.第七棒2B陳凱倫:投手方向內野安打，一壘有人
3,82,1,7下,桃猿(2),(1)義大,4,陳凱倫,NA,NA,第八棒,林琨笙,內,失誤觸擊犧牲觸擊,零出局,2,warning,2.第八棒C林琨笙:犧牲觸擊，投手傳二壘失誤，一二壘有人桃猿更換投手陳禹勳
3,83,1,7下,桃猿(2),(1)義大,4,林琨笙,陳凱倫,NA,第九棒,林威廷,,三振投手暴投,零出局,2,warning,3.第九棒SS林威廷:三振，一出局投手暴投、二三壘有人
3,84,1,7下,桃猿(2),(1)義大,5,NA,林琨笙,陳凱倫,第一棒,胡金龍,,保送,一出局,2,,4.第一棒CF胡金龍:四壞球保送，滿壘
3,85,1,7下,桃猿(2),(1)義大,14,胡金龍,林琨笙,陳凱倫,第二棒,鄭達鴻,右,一壘安打,一出局,2,,5.第二棒LF鄭達鴻:右外野一壘安打，帶有1分打點，滿壘
3,86,1,7下,桃猿(2),(3)義大,14,鄭達鴻,胡金龍,林琨笙,第三棒,李那瑞,右,失誤高飛犧牲打犧牲短打,一出局,0,warning,6.第三棒1B李那瑞:右外野高飛犧牲打，帶有1分打點，二出局，C接球失誤，二三壘有人桃猿(2):(3)義大
3,87,1,7下,桃猿(2),(3)義大,15,NA,鄭達鴻,胡金龍,第四棒,林益全,,保送,二出局,0,,7.第四棒DH林益全:故意四壞球保送，滿壘
3,88,1,7下,桃猿(2),(3)義大,24,林益全,鄭達鴻,胡金龍,第五棒,鄭兆行,右,接殺,二出局,0,,8.第五棒3B鄭兆行:右外野高飛球遭接殺，三出局
3,89,1,8上,桃猿(2),(3)義大,,NA,NA,NA,,,,,NA,,,8上
3,90,1,8上,桃猿(2),(3)義大,1,NA,NA,NA,,,,,零出局,0,,義大更換投手林羿豪、SS林瑋恩
3,91,1,8上,桃猿(2),(3)義大,1,NA,NA,NA,第七棒,郭嚴文,,三振,零出局,0,,1.第七棒SS郭嚴文:三振，一出局第八棒更換代打陳金鋒
3,92,1,8上,桃猿(2),(3)義大,2,NA,NA,NA,第八棒,代打陳金鋒,,三振,一出局,0,,2.第八棒代打陳金鋒:三振，二出局第九棒更換代打藍寅倫
3,93,1,8上,桃猿(2),(3)義大,3,NA,NA,NA,第九棒,代打藍寅倫,內,封殺,二出局,0,,3.第九棒代打藍寅倫:一壘方向滾地球，1B自踩壘包，三出局
3,94,1,8下,桃猿(2),(3)義大,,NA,NA,NA,,,,,NA,,,8下
3,95,1,8下,桃猿(2),(3)義大,1,NA,NA,NA,,,,,零出局,0,,桃猿更換守備:C劉時豪、2B葉竹軒
3,96,1,8下,桃猿(2),(3)義大,1,NA,NA,NA,第六棒,張建銘,右,一壘安打,零出局,0,,1.第六棒RF張建銘:右外野一壘安打，一壘有人
3,97,1,8下,桃猿(2),(3)義大,4,張建銘,NA,NA,第七棒,陳凱倫,內,刺殺,零出局,0,warning,2.第七棒2B陳凱倫:三壘方向滾地球遭刺殺，一出局桃猿更換投手米吉亞
3,98,1,8下,桃猿(2),(3)義大,5,張建銘,NA,NA,第八棒,林琨笙,,三振,一出局,0,,3.第八棒C林琨笙:三振，二出局
3,99,1,8下,桃猿(2),(3)義大,6,張建銘,NA,NA,第九棒,代打林瑋恩,,三振,二出局,0,,4.第九棒SS代打林瑋恩:三振，三出局
3,100,1,9上,桃猿(2),(3)義大,,NA,NA,NA,,,,,NA,,,9上
3,101,1,9上,桃猿(2),(3)義大,1,NA,NA,NA,第一棒,詹智堯,中,一壘安打,零出局,1,,1.第一棒CF詹智堯:中外野一壘安打，一壘有人
3,102,1,9上,桃猿(2),(3)義大,4,詹智堯,NA,NA,第二棒,林智平,內,失誤觸擊犧牲觸擊,零出局,1,warning,2.第二棒3B林智平:成功犧牲觸擊，投手傳球失誤，一二壘有人
3,103,1,9上,桃猿(2),(3)義大,4,林智平,詹智堯,NA,第三棒,林智勝,中,接殺,零出局,1,,3.第三棒1B林智勝:中外野高飛球遭到接殺，一出局
3,104,1,9上,桃猿(3),(3)義大,,林智平,詹智堯,NA,第四棒,林泓育,右,一壘安打,一出局,0,warning,4.第四棒DH林泓育:右外野一壘安打，帶有1分打點，一三壘有人桃猿(3):(3)義大
3,105,1,9上,桃猿(3),(3)義大,5,林泓育,NA,林智平,第五棒,余德龍,,三振投手暴投,一出局,0,warning,5.第五棒LF余德龍:三振，二出局投手暴投，二三壘有人
3,106,1,9上,桃猿(3),(3)義大,6,林泓育,NA,林智平,第六棒,鍾承佑,左,接殺,二出局,0,,6.第六棒RF鍾承佑:游擊上方飛球遭接殺，三出局
3,107,1,9下,桃猿(3),(3)義大,NA,NA,NA,NA,,,,,NA,,,9下
3,108,1,9下,桃猿(3),(3)義大,1,NA,NA,NA,第一棒,胡金龍,,三振,零出局,0,,1.第一棒CF胡金龍:三振，一出局
3,109,1,9下,桃猿(3),(3)義大,2,NA,NA,NA,第二棒,鄭達鴻,左,刺殺,一出局,0,,2.第二棒LF鄭達鴻:游擊方向滾地球遭刺殺，二出局
3,110,1,9下,桃猿(3),(3)義大,3,NA,NA,NA,第三棒,李那瑞,內,刺殺,二出局,0,,3.第三棒1B李那瑞:三壘方向滾地球遭刺殺，三出局
